date,rv_uz,tick_size,eta,n_observations,annualized_vol
2025-01-02,2.9575781050532024e-05,7.766282277666667,0.5,1200,8.633132006829312
2025-01-03,6.910749845269657e-05,7.766282277666667,1.0,1200,13.196624420691656
2025-01-06,3.089060222438113e-05,7.766282277666667,0.5,1200,8.82294268401651
2025-01-07,3.988988478244431e-05,7.766282277666667,1.0,1200,10.026091444414401
2025-01-08,1.9200053871676708e-05,7.766282277666667,0.3333333333333333,1200,6.955870596598625
2025-01-09,2.2667516722283966e-06,7.766282277666667,0.0,1200,2.3900238940260743
2025-01-10,1.3648810255104793e-05,7.766282277666667,0.5,1200,5.8647252146084465
2025-01-13,7.192548401633419e-05,7.766282277666667,1.0,1200,13.462994455958233
2025-01-14,2.9363805009005456e-05,7.766282277666667,0.375,1200,8.602138607503006
2025-01-15,2.3887389879887095e-06,7.766282277666667,0.0,1200,2.4534918483116157
2025-01-16,1.851883500311349e-05,7.766282277666667,0.3333333333333333,1200,6.83135888442746
2025-01-17,1.1691549322038173e-05,7.766282277666667,0.16666666666666666,1200,5.427955811494433
2025-01-20,2.4922820490075723e-06,7.766282277666667,0.0,1200,2.506102704100349
2025-01-21,1.323760131317979e-05,7.766282277666667,0.5,1200,5.775703879979744
2025-01-22,1.3104134808511493e-05,7.766282277666667,0.5,1200,5.746513701145153
2025-01-23,1.2789065320911602e-05,7.766282277666667,0.5,1200,5.677010182190731
2025-01-24,1.747998427081077e-05,7.766282277666667,0.25,1200,6.636984282220588
2025-01-27,9.765054078126706e-06,7.766282277666667,0.25,1200,4.960638696466343
