date,rv_uz,tick_size,eta,n_observations,annualized_vol
2021-01-12,7.667497719816456e-06,0.02,0.8314176245210728,720,4.395690418345845
2021-01-13,1.0389089308669836e-05,0.02,0.8855421686746988,720,5.116688876397312
2021-01-14,1.2499364921292877e-05,0.02,0.9957264957264957,720,5.6123435035338005
2021-01-15,8.864590366094964e-06,0.02,0.8003731343283582,720,4.726390559672286
2021-01-18,1.3792447650904929e-05,0.02,0.688135593220339,720,5.895504056506145
2021-01-19,7.256956679592092e-06,0.02,0.7952029520295203,720,4.2763922683229225
2021-01-20,7.459839009623263e-06,0.02,0.7282229965156795,720,4.335757639011967
2021-01-21,1.0191193663551617e-05,0.02,0.7943396226415095,720,5.067722173930815
2021-01-22,8.991969937592577e-06,0.02,0.8085501858736059,719,4.760227330993058
2021-01-25,1.0392884626068292e-05,0.02,0.71875,720,5.117623399361475
2021-01-26,8.701042794419813e-06,0.02,0.8423076923076923,720,4.682587729230273
2021-01-27,1.2939513419499483e-05,0.02,0.907258064516129,720,5.710304179037987
2021-01-28,1.0525927025224371e-05,0.02,0.7142857142857143,720,5.150275342500186
2021-01-29,1.7095338427325543e-05,0.02,0.8033707865168539,720,6.563554893261758
2021-02-01,1.1828129061984664e-05,0.02,0.7933579335793358,720,5.4595682280013085
2021-02-02,6.904759972817482e-06,0.02,0.8180076628352491,720,4.171330139356036
2021-02-03,7.844043488415636e-06,0.02,0.7296819787985865,720,4.446008276061505
2021-02-04,1.0446329600159213e-05,0.02,0.8301526717557252,720,5.130765107895821
2021-02-05,9.679635939179255e-06,0.02,0.6015873015873016,720,4.9388948730188345
2021-02-08,8.730799623855609e-06,0.02,0.7464285714285714,720,4.690587921797878
2021-02-09,8.1549913557106e-06,0.02,0.5841121495327103,720,4.53327455779933
2021-02-10,8.370148476011965e-06,0.02,0.7617328519855595,720,4.592687030437645
2021-02-18,1.2642779636711581e-05,0.02,0.9385245901639344,720,5.6444490151398465
2021-02-19,1.4587510844769776e-05,0.02,1.0462555066079295,719,6.063046043765447
2021-02-22,7.817903256848186e-06,0.02,0.8991935483870968,720,4.4385939448498135
2021-02-23,1.4326256737412325e-05,0.02,0.8396946564885496,720,6.008507882850704
2021-02-24,1.984641928700741e-05,0.02,0.9023904382470119,720,7.071985336753653
2021-02-25,1.3370409861826328e-05,0.02,0.95625,720,5.804604452656731
2021-02-26,1.4703041091020948e-05,0.02,0.9012096774193549,720,6.0870077664951925
2021-03-01,7.634692601063832e-06,0.02,0.7013888888888888,720,4.386276935475102
2021-03-02,9.906266368212851e-06,0.02,0.7553956834532374,720,4.996377812765602
2021-03-03,8.688703513512229e-06,0.02,0.7419354838709677,720,4.679266273044398
2021-03-04,1.09883001127206e-05,0.02,0.9356846473029046,720,5.262177903117293
2021-03-05,1.7276708130033295e-05,0.02,0.9116465863453815,720,6.598280418994324
2021-03-08,1.7141231563319996e-05,0.02,0.8467432950191571,720,6.572359054370539
2021-03-09,2.9771152684795095e-05,0.02,1.0326086956521738,720,8.661599434612734
2021-03-10,1.541662082735152e-05,0.02,0.8991935483870968,720,6.232967550447045
2021-03-11,1.0307414689042723e-05,0.02,0.8244274809160306,720,5.096536570690694
2021-03-12,1.5161350342637106e-05,0.02,0.9423868312757202,720,6.181148992173341
2021-03-15,1.3317220380382318e-05,0.02,0.8824701195219123,720,5.793047156597591
2021-03-16,1.0738471707712808e-05,0.02,0.8725490196078431,720,5.202013908423956
2021-03-17,9.162829121610096e-06,0.02,0.8562992125984252,720,4.805239784491243
2021-03-18,8.45883147892166e-06,0.02,0.6254071661237784,720,4.61695303494443
2021-03-19,1.1873303694465156e-05,0.02,0.5481927710843374,720,5.4699840319741515
2021-03-22,1.1321360790171417e-05,0.02,0.7722222222222223,720,5.341332155111866
2021-03-23,7.88109333875598e-06,0.02,0.7235915492957746,720,4.456495844681679
2021-03-24,1.3499339971704799e-05,0.02,0.9241803278688525,720,5.832524044416456
2021-03-25,7.044215060669736e-06,0.02,0.8037735849056604,720,4.213243637969176
2021-03-26,8.22447406576282e-06,0.02,0.8275862068965517,719,4.552545952071467
2021-03-29,1.0530610306932093e-05,0.02,0.6386138613861386,720,5.151420966439151
2021-03-30,6.81313401081339e-06,0.02,0.8134615384615385,720,4.143560993547669
2021-03-31,5.940803657518381e-06,0.02,0.6476510067114094,720,3.8692150647058012
2021-04-01,3.0799600590801634e-06,0.02,0.6023102310231023,720,2.7859467598793075
2021-04-02,4.185800135029003e-06,0.02,0.594551282051282,720,3.247801770470773
2021-04-06,3.901493191834252e-06,0.02,0.7338129496402878,720,3.1355641985809055
2021-04-07,6.573508105989784e-06,0.02,0.625,720,4.070041821295484
2021-04-08,4.068136456254413e-06,0.02,0.5636645962732919,720,3.201828207409186
2021-04-09,4.771715645654564e-06,0.02,0.4913294797687861,721,3.467668298302117
2021-04-12,9.575507254989383e-06,0.02,0.6728813559322034,720,4.912257961729336
2021-04-13,4.32978989237834e-06,0.02,0.65,720,3.303190961599619
2021-04-14,5.9883173156921675e-06,0.02,0.5801886792452831,720,3.8846569521058436
2021-04-15,4.667564115939143e-06,0.02,0.6892361111111112,720,3.4296153679628043
2021-04-16,5.952108574135115e-06,0.02,0.6538461538461539,720,3.872894732215231
2021-04-19,8.790472780990048e-06,0.02,0.5652173913043478,720,4.706590210342825
2021-04-20,6.037173261453155e-06,0.02,0.5533536585365854,720,3.900471332911184
2021-04-21,6.3082274703410145e-06,0.02,0.5531914893617021,720,3.9870707574934454
2021-04-22,8.508046999816457e-06,0.02,0.49145299145299143,720,4.630364827909079
2021-04-23,5.331713604093436e-06,0.02,0.5344311377245509,720,3.6655038238031428
2021-04-26,5.718824770079256e-06,0.02,0.6035598705501618,720,3.796240037273687
2021-04-27,5.586010491779964e-06,0.02,0.698961937716263,720,3.7518990443887894
2021-04-28,3.979944954289649e-06,0.02,0.5980707395498392,720,3.1669324724107892
2021-04-29,6.985524699092831e-06,0.02,0.8326923076923077,720,4.195655162392869
2021-04-30,4.392058949988751e-06,0.02,0.5964630225080386,720,3.3268586615562215
2021-05-06,8.071585163762776e-06,0.02,0.7125435540069687,720,4.510032662041617
2021-05-07,4.044237493184784e-06,0.02,0.4786931818181818,720,3.1924095105148487
2021-05-10,6.61709978225521e-06,0.02,0.5252976190476191,720,4.083514595453668
2021-05-11,7.948028875391116e-06,0.02,0.6583333333333333,720,4.475380739779087
2021-05-12,4.952042802105824e-06,0.02,0.5,720,3.53258373733825
2021-05-13,8.074896790524784e-06,0.02,0.6380471380471381,720,4.5109577599576856
2021-05-14,7.77365140965459e-06,0.02,0.5634674922600619,720,4.4260141834758695
2021-05-17,7.739944162419126e-06,0.02,0.6903114186851211,720,4.41640796228068
2021-05-18,4.341511465351483e-06,0.02,0.4487534626038781,720,3.307659125829888
2021-05-19,3.840830783591034e-06,0.02,0.42819148936170215,720,3.1110920228513663
2021-05-20,4.408759728340731e-06,0.02,0.5862619808306709,716,3.333177840352753
